lineage,1.0,1.0.2,1.0.3,1.0.5,1.0.6,1.0.7,1.0.8,1.0.9,1.0.10,1.0.11,1.0.12
B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2,adb1ec|B.1.9.2
B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159,2c33cf|B.1.159
B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142,9aaa61|B.1.1.142
B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500,263318|B.1.1.500
B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458,20165c|B.1.458
B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90,79b85a|B.1.1.90
B.1.249,c27114|B.1.249,c27114|B.1.249,c27114|B.1.249,,,,,,,,
C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17,298246|C.17
D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2,d62037|D.2
D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3,23f35b|D.3
B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405,bd2f68|B.1.405
B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380,fe557d|B.1.1.380
B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93,4829df|B.1.1.93
B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275,141330|B.1.1.275
B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58,97888d|B.1.1.58
B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84,beacc1|B.1.1.84
B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140,a3fca9|B.1.140
B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37,410e76|B.1.1.37
B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547,bead34|B.1.547
B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269,cd6d15|B.1.1.269
B.1.1.147,360304|B.1.1.147,360304|B.1.1.147,360304|B.1.1.147,,,,,,,,
B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202,fcdefd|B.1.1.202
B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242,9a44d1|B.1.242
B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366,152d4a|B.1.366
B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594,2b4098|B.1.594
B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116,b6751c|B.1.1.116
B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554,d8b0e6|B.1.554
B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263,a2301e|B.1.1.263
B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63,c8ec2e|B.1.1.63
B.1.1.299,24e977|B.1.1.299,24e977|B.1.1.299,24e977|B.1.1.299,,,,,,,,
B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228,70c311|B.1.1.228
B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399,13f4f7|B.1.1.399
B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180,0d9791|B.1.1.180
B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1,fc02f3|B.1.595.1
B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318,bbc62c|B.1.318
B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448,c842a8|B.1.448
B.1.1.406,eb24a9|B.1.1.406,eb24a9|B.1.1.406,eb24a9|B.1.1.406,e9bec7|A_1,baabaf|A_1,baabaf|A_1,baabaf|A_1,baabaf|A_1,65ec24|A_1,65ec24|A_1,65ec24|A_1
B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389,416be5|B.1.1.389
B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480,efcef3|B.1.480
B.1.398,fe30a2|B.1.398,fe30a2|B.1.398,fe30a2|B.1.398,013817|A_22,fe30a2|B.1.398,fe30a2|B.1.398,fe30a2|B.1.398,fe30a2|B.1.398,fe30a2|B.1.398,fe30a2|B.1.398,fe30a2|B.1.398
B.1.36.9,b81a19|B.1.36.9,b81a19|B.1.36.9,b81a19|B.1.36.9,5edfd8|A_5,5edfd8|B.1_2,5edfd8|B.1_2,5edfd8|B.1_2,5edfd8|B.1_2,5edfd8|B.1_2,5edfd8|B.1_2,5edfd8|B.1_2
B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423,c49926|B.1.1.423
B.1.1.67,c3e413|B.1.1.67,c3e413|B.1.1.67,c3e413|B.1.1.67,e9bec7|A_1,baabaf|A_1,baabaf|A_1,baabaf|A_1,baabaf|A_1,65ec24|A_1,65ec24|A_1,65ec24|A_1
B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402,591c3e|B.1.402
B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389,8469b5|B.1.389
B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605,0d4e37|B.1.605
C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25,eeaa2a|C.25
B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203,2dc79d|B.1.1.203
B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362,655588|B.1.1.362
B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112,7b85e8|B.1.1.112
B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23,40de15|B.1.36.23
B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38,f01a91|B.1.36.38
B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186,b38355|B.1.1.186
B.1.1.408,f7acbf|B.1.1.408,f7acbf|B.1.1.408,f7acbf|B.1.1.408,,,,,,,,
B.1.610,6c5ddd|B.1.610,6c5ddd|B.1.610,6c5ddd|B.1.610,,,,,,,,
B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546,7a9874|B.1.546
C.3,ab1707|C.3,ab1707|C.3,ab1707|C.3,,,,,,,,
B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311,903cf6|B.1.1.311
B.1.36.12,b85a70|B.1.36.12,b85a70|B.1.36.12,b85a70|B.1.36.12,,,,,,,,
B.1.282,0e262e|B.1.282,0e262e|B.1.282,0e262e|B.1.282,,,,,,,,
B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234,abd8d4|B.1.1.234
B.1.77,a7250b|B.1.77,a7250b|B.1.77,a7250b|B.1.77,,,,,,,,
W.3,0e3aa4|W.3,0e3aa4|W.3,0e3aa4|W.3,,,,,,,,
B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240,e0af87|B.1.1.240
B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433,fa229f|B.1.1.433
B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241,dd476d|B.1.1.241
C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4,fea0c0|C.4
B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512,51c8ae|B.1.1.512
B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242,9c4357|B.1.1.242
B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118,57a656|B.1.1.118
B.1.110.2,cac3b0|B.1.110.2,cac3b0|B.1.110.2,cac3b0|B.1.110.2,,,,,,,,
B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521,bce316|B.1.1.521
B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570,56fa34|B.1.570
B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5,d83b77|B.1.177.5
AA.1,2858ac|AA.1,e93f66|B.1.177.15_1,e93f66|B.1.177.15_1,2858ac|AA.1,2858ac|AA.1,2858ac|AA.1,2858ac|AA.1,2858ac|AA.1,2858ac|AA.1,2858ac|AA.1,2858ac|AA.1
C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31,9f043d|C.31
B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320,9a3b7b|B.1.1.320
B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326,114bdb|B.1.326
B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587,82d5f1|B.1.587
B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239,e3018e|B.1.1.239
B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463,ec1a2f|B.1.1.463
B.1.1.196,0fbb13|B.1.1.196,0fbb13|B.1.1.196,0fbb13|B.1.1.196,,,,,,,,
B.1.1.120,ae2a3c|B.1.1.120,ae2a3c|B.1.1.120,ae2a3c|B.1.1.120,,,,,,,,
B.1.350.1,3d2083|B.1.350.1,3d2083|B.1.350.1,3d2083|B.1.350.1,,,,,,,,
B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425,e5260e|B.1.1.425
B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406,1ceec5|B.1.406
AE.5,6791de|AE.5,6791de|AE.5,6791de|AE.5,,,,,,,,
B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33,319fa1|B.1.177.33
B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207,87b980|B.1.1.207
B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364,473074|B.1.1.364
B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18,96fd57|B.1.36.18
B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38,efa882|B.1.177.38
B.1.36.28,fa74be|B.1.36.28,fa74be|B.1.36.28,fa74be|B.1.36.28,,,,,,,,
B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351,7b8ed6|B.1.1.351
B.1.177.9,2ac0b4|B.1.177.9,2ac0b4|B.1.177.9,2ac0b4|B.1.177.9,,,,,,,,
B.1.258.4,5dc7db|B.1.258.4,5dc7db|B.1.258.4,5dc7db|B.1.258.4,,,,,,,,
AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2,2ac95e|AH.2
B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316,1f9370|B.1.316
B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2,c359b5|B.1.595.2
B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11,dbbccb|B.1.177.11
B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421,c433f1|B.1.421
B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337,ec9be8|B.1.1.337
B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6,54b1d4|B.1.177.6
L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1,bf3cef|L.1
B.1.1.7,2430b9|B.1.1.7,2430b9|B.1.1.7,3a20aa|A_6,3a20aa|B.1.1.7_1,3a20aa|B.1.1.7_1,3a20aa|B.1.1.7_1,3a20aa|A_9,3a20aa|A_10,3a20aa|A_9,3a20aa|A_11,3a20aa|A_12
B.1.1.341,8c93a6|B.1.1.341,8c93a6|B.1.1.341,8c93a6|B.1.1.341,,,,,,,,
B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599,2062d3|B.1.599
L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4,c65ed0|L.4
B.1.362.1,6b330e|B.1.362.1,6b330e|B.1.362.1,6b330e|B.1.362.1,,,,,,,,
AS.2,503167|AS.2,503167|AS.2,503167|AS.2,,,,,,,,
B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69,2db561|B.1.177.69
K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3,f03abc|K.3
